,Covariates,Feature_Importance,iteration
1,CHELSA_BIO_Annual_Mean_Temperature,67.12270138162108,1
0,CGIAR_PET,47.69832609261437,1
4,CHELSA_BIO_Precipitation_Seasonality,39.26078651331097,1
28,SG_SOC_Content_005cm,38.49408551514671,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,35.47106538422131,1
2,CHELSA_BIO_Annual_Precipitation,26.004881114074106,1
18,EarthEnvTopoMed_Elevation,25.817939896399903,1
25,MODIS_NPP,25.495871080602047,1
29,SG_Sand_Content_005cm,22.992295812643142,1
12,ConsensusLandCover_Human_Development_Percentage,22.801534387665814,1
23,GlobBiomass_AboveGroundBiomass,20.076755277344198,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,18.35049650456252,1
30,SG_Soil_pH_H2O_005cm,17.814259655664472,1
13,EarthEnvTexture_CoOfVar_EVI,17.087095415297515,1
19,EarthEnvTopoMed_Slope,15.7482537299816,1
15,EarthEnvTexture_Homogeneity_EVI,13.173811327865735,1
21,EsaCci_BurntAreasProbability,13.001115166085299,1
17,EarthEnvTopoMed_AspectSine,12.728291260717333,1
20,EarthEnvTopoMed_TopoPositionIndex,10.956544948145984,1
11,ConsensusLandCoverClass_Shrubs,10.602003416547792,1
16,EarthEnvTopoMed_AspectCosine,10.420646953550678,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,10.290199758107219,1
27,SG_Depth_to_bedrock,9.309620162319593,1
14,EarthEnvTexture_Correlation_EVI,6.880726220160691,1
22,GHS_Population_Density,5.190660782786048,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,4.110399360452909,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,3.290271093601463,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,3.1577717582532947,1
5,ConsensusLandCoverClass_Barren,3.0313911338765154,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.28405748525007507,1
24,GlobPermafrost_PermafrostExtent,0.0,1
1,CHELSA_BIO_Annual_Mean_Temperature,54.33183561584763,2
0,CGIAR_PET,45.07137871212677,2
28,SG_SOC_Content_005cm,44.57098265883576,2
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,35.43202297587827,2
4,CHELSA_BIO_Precipitation_Seasonality,35.316055265629,2
12,ConsensusLandCover_Human_Development_Percentage,22.72089145295665,2
25,MODIS_NPP,19.075020817096544,2
18,EarthEnvTopoMed_Elevation,17.31050169224072,2
2,CHELSA_BIO_Annual_Precipitation,17.216138191916066,2
10,ConsensusLandCoverClass_Mixed_Other_Trees,16.261027153847593,2
30,SG_Soil_pH_H2O_005cm,15.96138480609893,2
29,SG_Sand_Content_005cm,14.241067049982712,2
23,GlobBiomass_AboveGroundBiomass,13.389783433899344,2
21,EsaCci_BurntAreasProbability,11.58529314265562,2
15,EarthEnvTexture_Homogeneity_EVI,10.527166934621496,2
11,ConsensusLandCoverClass_Shrubs,10.165996374364717,2
13,EarthEnvTexture_CoOfVar_EVI,9.849778926488405,2
19,EarthEnvTopoMed_Slope,8.721483385117924,2
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,8.661622188192371,2
20,EarthEnvTopoMed_TopoPositionIndex,8.001833819700863,2
27,SG_Depth_to_bedrock,7.8106306942153445,2
16,EarthEnvTopoMed_AspectCosine,6.901446654035152,2
14,EarthEnvTexture_Correlation_EVI,6.605525822387305,2
17,EarthEnvTopoMed_AspectSine,5.341957122253183,2
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,4.429563785778163,2
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,4.245580501884122,2
22,GHS_Population_Density,4.19046338435178,2
5,ConsensusLandCoverClass_Barren,1.5846614048129197,2
9,ConsensusLandCoverClass_Herbaceous_Vegetation,1.4974339185481815,2
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.6154837844343477,2
24,GlobPermafrost_PermafrostExtent,0.0,2
1,CHELSA_BIO_Annual_Mean_Temperature,58.855183863558175,3
0,CGIAR_PET,44.98299438764264,3
28,SG_SOC_Content_005cm,41.94166615061846,3
