,Covariates,Feature_Importance,iteration
1,CHELSA_BIO_Annual_Mean_Temperature,37.91087172706849,1
0,CGIAR_PET,29.778637164649403,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,23.14662463916786,1
28,SG_SOC_Content_005cm,20.579375013699178,1
4,CHELSA_BIO_Precipitation_Seasonality,19.668504874727425,1
23,GlobBiomass_AboveGroundBiomass,9.871319424729487,1
13,EarthEnvTexture_CoOfVar_EVI,8.243362518051654,1
18,EarthEnvTopoMed_Elevation,7.890033988770247,1
30,SG_Soil_pH_H2O_005cm,6.457944985208459,1
17,EarthEnvTopoMed_AspectSine,5.52796787231737,1
19,EarthEnvTopoMed_Slope,4.173662691575748,1
14,EarthEnvTexture_Correlation_EVI,4.066038592611026,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,3.8212215489570642,1
15,EarthEnvTexture_Homogeneity_EVI,3.122488241796351,1
16,EarthEnvTopoMed_AspectCosine,3.0649974565560547,1
25,MODIS_NPP,3.0244607070722136,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,2.9573301480964695,1
11,ConsensusLandCoverClass_Shrubs,2.6421074545459127,1
29,SG_Sand_Content_005cm,2.401358377851829,1
27,SG_Depth_to_bedrock,2.3432185600171707,1
2,CHELSA_BIO_Annual_Precipitation,2.087732453037703,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,1.8950641163318174,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,1.5211003993258239,1
22,GHS_Population_Density,1.4132287464955198,1
12,ConsensusLandCover_Human_Development_Percentage,1.3194438141208613,1
20,EarthEnvTopoMed_TopoPositionIndex,1.1469623735619128,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,0.9936008582160626,1
5,ConsensusLandCoverClass_Barren,0.7818518518518518,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,0.6685864314219702,1
21,EsaCci_BurntAreasProbability,0.23545593662795913,1
24,GlobPermafrost_PermafrostExtent,0.0,1
1,CHELSA_BIO_Annual_Mean_Temperature,33.378976660805236,2
0,CGIAR_PET,28.471465293197596,2
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,27.73061233701614,2
28,SG_SOC_Content_005cm,22.98264830396123,2
4,CHELSA_BIO_Precipitation_Seasonality,18.335018909295734,2
23,GlobBiomass_AboveGroundBiomass,8.817057982658996,2
13,EarthEnvTexture_CoOfVar_EVI,6.247101530222602,2
19,EarthEnvTopoMed_Slope,4.547052122026438,2
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,4.445757044850654,2
14,EarthEnvTexture_Correlation_EVI,4.214033521684778,2
15,EarthEnvTexture_Homogeneity_EVI,3.5108979534513356,2
18,EarthEnvTopoMed_Elevation,3.3857392959635666,2
30,SG_Soil_pH_H2O_005cm,3.367783938182175,2
29,SG_Sand_Content_005cm,2.986797283728866,2
2,CHELSA_BIO_Annual_Precipitation,2.948930272800421,2
16,EarthEnvTopoMed_AspectCosine,2.4992907269854814,2
12,ConsensusLandCover_Human_Development_Percentage,2.297823161454366,2
10,ConsensusLandCoverClass_Mixed_Other_Trees,2.2073757044536624,2
11,ConsensusLandCoverClass_Shrubs,1.521731126908248,2
9,ConsensusLandCoverClass_Herbaceous_Vegetation,1.4710562006494978,2
17,EarthEnvTopoMed_AspectSine,1.2751415032496114,2
25,MODIS_NPP,1.0554236700291102,2
22,GHS_Population_Density,0.9416715747420581,2
20,EarthEnvTopoMed_TopoPositionIndex,0.8098079688947601,2
27,SG_Depth_to_bedrock,0.7916730888509061,2
21,EsaCci_BurntAreasProbability,0.5861395282750781,2
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,0.37285301025376644,2
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,0.31926097762499606,2
5,ConsensusLandCoverClass_Barren,0.21875,2
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,0.06444444444444442,2
24,GlobPermafrost_PermafrostExtent,0.0,2
1,CHELSA_BIO_Annual_Mean_Temperature,40.552170362346175,3
0,CGIAR_PET,31.904581221547602,3
28,SG_SOC_Content_005cm,23.63988240765903,3
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,23.516435030260347,3
4,CHELSA_BIO_Precipitation_Seasonality,16.185229461376846,3
18,EarthEnvTopoMed_Elevation,9.008228010170894,3
13,EarthEnvTexture_CoOfVar_EVI,6.933019452635187,3
30,SG_Soil_pH_H2O_005cm,4.760220302610189,3
15,EarthEnvTexture_Homogeneity_EVI,3.551464645358766,3
23,GlobBiomass_AboveGroundBiomass,3.21948029686677,3
