,Covariates,Feature_Importance,iteration
28,SG_SOC_Content_005cm,36.24597679462972,1
1,CHELSA_BIO_Annual_Mean_Temperature,26.813087357141736,1
0,CGIAR_PET,23.10015296429243,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,22.285752881052385,1
4,CHELSA_BIO_Precipitation_Seasonality,14.703232657670547,1
29,SG_Sand_Content_005cm,9.61301733516361,1
23,GlobBiomass_AboveGroundBiomass,6.401819830986234,1
13,EarthEnvTexture_CoOfVar_EVI,6.132681407751114,1
2,CHELSA_BIO_Annual_Precipitation,4.361233135165509,1
15,EarthEnvTexture_Homogeneity_EVI,4.263628825847083,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,4.077607480866531,1
18,EarthEnvTopoMed_Elevation,4.050032831336157,1
27,SG_Depth_to_bedrock,4.040326992301583,1
19,EarthEnvTopoMed_Slope,3.788465906149124,1
25,MODIS_NPP,3.488505981455291,1
20,EarthEnvTopoMed_TopoPositionIndex,3.028591605225421,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,3.0062404970756966,1
16,EarthEnvTopoMed_AspectCosine,2.5529822866535614,1
12,ConsensusLandCover_Human_Development_Percentage,2.5355768115205315,1
30,SG_Soil_pH_H2O_005cm,2.5054696460501455,1
11,ConsensusLandCoverClass_Shrubs,2.1658396870116152,1
14,EarthEnvTexture_Correlation_EVI,2.1100218881009143,1
5,ConsensusLandCoverClass_Barren,1.2840022675736962,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,1.2646266571045408,1
21,EsaCci_BurntAreasProbability,1.1487019632865765,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,0.9509270397739206,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,0.37555555555555553,1
17,EarthEnvTopoMed_AspectSine,0.3122944490674948,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,0.1737091696182605,1
22,GHS_Population_Density,0.030864197530864196,1
24,GlobPermafrost_PermafrostExtent,0.0,1
1,CHELSA_BIO_Annual_Mean_Temperature,29.16806123448684,2
28,SG_SOC_Content_005cm,28.42861928086702,2
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,27.875487584500636,2
0,CGIAR_PET,20.2730180561184,2
4,CHELSA_BIO_Precipitation_Seasonality,15.874610217610197,2
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,8.677426534833153,2
27,SG_Depth_to_bedrock,6.638837200326167,2
13,EarthEnvTexture_CoOfVar_EVI,6.4471037109117,2
29,SG_Sand_Content_005cm,6.3224588941138125,2
25,MODIS_NPP,6.050187618711498,2
18,EarthEnvTopoMed_Elevation,5.525577866126516,2
15,EarthEnvTexture_Homogeneity_EVI,4.906694989780472,2
11,ConsensusLandCoverClass_Shrubs,4.1887892895742525,2
2,CHELSA_BIO_Annual_Precipitation,4.000147051845139,2
14,EarthEnvTexture_Correlation_EVI,3.8917644024521354,2
23,GlobBiomass_AboveGroundBiomass,3.5475945161497275,2
16,EarthEnvTopoMed_AspectCosine,3.5312970146736378,2
19,EarthEnvTopoMed_Slope,3.354416810956102,2
30,SG_Soil_pH_H2O_005cm,3.3133678921812164,2
12,ConsensusLandCover_Human_Development_Percentage,2.9923004210088187,2
17,EarthEnvTopoMed_AspectSine,2.299579120313478,2
22,GHS_Population_Density,2.280246598639456,2
20,EarthEnvTopoMed_TopoPositionIndex,1.8978319153618488,2
21,EsaCci_BurntAreasProbability,1.750611675874901,2
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,1.6644504804783842,2
10,ConsensusLandCoverClass_Mixed_Other_Trees,1.6325751254073073,2
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,1.526616411313501,2
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,0.4444444444444444,2
5,ConsensusLandCoverClass_Barren,0.24163194444444447,2
9,ConsensusLandCoverClass_Herbaceous_Vegetation,0.0,2
24,GlobPermafrost_PermafrostExtent,0.0,2
28,SG_SOC_Content_005cm,31.208567795369458,3
1,CHELSA_BIO_Annual_Mean_Temperature,27.363604479541834,3
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,18.162447041223846,3
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,17.439005887324733,3
0,CGIAR_PET,17.265433869107234,3
4,CHELSA_BIO_Precipitation_Seasonality,14.061571451456329,3
18,EarthEnvTopoMed_Elevation,6.269262162695207,3
13,EarthEnvTexture_CoOfVar_EVI,5.801484718666361,3
12,ConsensusLandCover_Human_Development_Percentage,5.6753119767228135,3
2,CHELSA_BIO_Annual_Precipitation,5.633771378360322,3
27,SG_Depth_to_bedrock,5.459805451471981,3
25,MODIS_NPP,4.997207575264726,3
29,SG_Sand_Content_005cm,4.849928084143336,3
16,EarthEnvTopoMed_AspectCosine,4.576706446992374,3
15,EarthEnvTexture_Homogeneity_EVI,4.008076276890205,3
20,EarthEnvTopoMed_TopoPositionIndex,3.5442292103784134,3
23,GlobBiomass_AboveGroundBiomass,3.260037155044977,3
