,Covariates,Feature_Importance,iteration
1,CHELSA_BIO_Annual_Mean_Temperature,31.990585262502332,1
4,CHELSA_BIO_Precipitation_Seasonality,29.143334972182252,1
28,SG_SOC_Content_005cm,21.43071767025488,1
0,CGIAR_PET,16.455169749717903,1
18,EarthEnvTopoMed_Elevation,11.702245262923235,1
13,EarthEnvTexture_CoOfVar_EVI,10.337193688944323,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,9.36243016385266,1
23,GlobBiomass_AboveGroundBiomass,9.317448994715837,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,7.993131659561394,1
2,CHELSA_BIO_Annual_Precipitation,5.835138879376733,1
16,EarthEnvTopoMed_AspectCosine,5.6815982642569205,1
15,EarthEnvTexture_Homogeneity_EVI,5.517120856290135,1
30,SG_Soil_pH_H2O_005cm,5.274829482702229,1
29,SG_Sand_Content_005cm,3.9767717332826695,1
27,SG_Depth_to_bedrock,3.9308811288057033,1
14,EarthEnvTexture_Correlation_EVI,3.555972238994217,1
25,MODIS_NPP,3.478898056607087,1
20,EarthEnvTopoMed_TopoPositionIndex,3.1492637417334532,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,2.8990674603174598,1
22,GHS_Population_Density,2.853798268820199,1
11,ConsensusLandCoverClass_Shrubs,2.798939824510092,1
12,ConsensusLandCover_Human_Development_Percentage,2.348731887395909,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,2.260371226341796,1
17,EarthEnvTopoMed_AspectSine,2.173420618486698,1
19,EarthEnvTopoMed_Slope,1.8852513807212143,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,1.8044233064075967,1
5,ConsensusLandCoverClass_Barren,0.2015704429920116,1
24,GlobPermafrost_PermafrostExtent,0.0,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,0.0,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,0.0,1
21,EsaCci_BurntAreasProbability,0.0,1
1,CHELSA_BIO_Annual_Mean_Temperature,30.702909835395417,2
4,CHELSA_BIO_Precipitation_Seasonality,29.438710213842164,2
28,SG_SOC_Content_005cm,22.104940792630234,2
0,CGIAR_PET,18.887675494694253,2
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,10.059082676557031,2
30,SG_Soil_pH_H2O_005cm,8.7680755253887,2
18,EarthEnvTopoMed_Elevation,8.687188795875969,2
23,GlobBiomass_AboveGroundBiomass,5.825044278983537,2
2,CHELSA_BIO_Annual_Precipitation,5.541906203180127,2
29,SG_Sand_Content_005cm,4.468875817927266,2
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,4.144969354886596,2
16,EarthEnvTopoMed_AspectCosine,2.4447911700292657,2
13,EarthEnvTexture_CoOfVar_EVI,2.4036402059984354,2
25,MODIS_NPP,2.3887264285773915,2
19,EarthEnvTopoMed_Slope,2.230619221624462,2
14,EarthEnvTexture_Correlation_EVI,2.051773209955028,2
15,EarthEnvTexture_Homogeneity_EVI,1.8952825302234182,2
11,ConsensusLandCoverClass_Shrubs,1.4504815668764945,2
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,1.401045808766397,2
10,ConsensusLandCoverClass_Mixed_Other_Trees,1.3225438300897463,2
20,EarthEnvTopoMed_TopoPositionIndex,1.2980455524776855,2
22,GHS_Population_Density,1.1238825551264275,2
12,ConsensusLandCover_Human_Development_Percentage,0.6960652812692918,2
27,SG_Depth_to_bedrock,0.5,2
21,EsaCci_BurntAreasProbability,0.4523752834467121,2
17,EarthEnvTopoMed_AspectSine,0.39605158730158724,2
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,0.21875,2
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,0.14487942612942614,2
5,ConsensusLandCoverClass_Barren,0.0,2
24,GlobPermafrost_PermafrostExtent,0.0,2
9,ConsensusLandCoverClass_Herbaceous_Vegetation,0.0,2
1,CHELSA_BIO_Annual_Mean_Temperature,31.481048142021912,3
28,SG_SOC_Content_005cm,28.01248520724196,3
4,CHELSA_BIO_Precipitation_Seasonality,27.849617891009302,3
0,CGIAR_PET,17.091010189194538,3
18,EarthEnvTopoMed_Elevation,11.489652375053751,3
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,9.258735720342408,3
23,GlobBiomass_AboveGroundBiomass,5.418344008843392,3
30,SG_Soil_pH_H2O_005cm,5.1820700914363815,3
13,EarthEnvTexture_CoOfVar_EVI,4.929912454416983,3
19,EarthEnvTopoMed_Slope,4.822723162324683,3
15,EarthEnvTexture_Homogeneity_EVI,4.103356786954365,3
29,SG_Sand_Content_005cm,3.8902482438998494,3
17,EarthEnvTopoMed_AspectSine,3.627681282973577,3
2,CHELSA_BIO_Annual_Precipitation,3.2246394164795005,3
25,MODIS_NPP,3.189605502809834,3
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,2.981890970322343,3
20,EarthEnvTopoMed_TopoPositionIndex,2.8746665853684465,3
11,ConsensusLandCoverClass_Shrubs,2.322612383211049,3
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,2.2769131082719327,3
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,2.22345252150447,3
27,SG_Depth_to_bedrock,2.0512418300653597,3
21,EsaCci_BurntAreasProbability,2.0311119423621484,3
16,EarthEnvTopoMed_AspectCosine,1.9692485512723608,3
10,ConsensusLandCoverClass_Mixed_Other_Trees,1.9406577071625823,3
14,EarthEnvTexture_Correlation_EVI,1.9404101674339767,3
22,GHS_Population_Density,1.58228300242656,3
12,ConsensusLandCover_Human_Development_Percentage,1.4397176872562027,3
5,ConsensusLandCoverClass_Barren,0.9166402041859917,3
9,ConsensusLandCoverClass_Herbaceous_Vegetation,0.23111111111111116,3
24,GlobPermafrost_PermafrostExtent,0.0,3
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,0.0,3
1,CHELSA_BIO_Annual_Mean_Temperature,36.28343151972246,4
0,CGIAR_PET,22.421031252002695,4
4,CHELSA_BIO_Precipitation_Seasonality,22.081049740246513,4
28,SG_SOC_Content_005cm,20.62573467436694,4
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,9.647451162487185,4
13,EarthEnvTexture_CoOfVar_EVI,8.113565723505987,4
18,EarthEnvTopoMed_Elevation,6.996860632062565,4
30,SG_Soil_pH_H2O_005cm,6.452458454439091,4
23,GlobBiomass_AboveGroundBiomass,5.772190259451087,4
29,SG_Sand_Content_005cm,4.955447206893494,4
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,4.428036661178934,4
15,EarthEnvTexture_Homogeneity_EVI,4.150423880284709,4
2,CHELSA_BIO_Annual_Precipitation,3.5715395840936597,4
25,MODIS_NPP,2.5423997192355583,4
11,ConsensusLandCoverClass_Shrubs,2.395063847635618,4
