,Covariates,Feature_Importance,iteration
1,CHELSA_BIO_Annual_Mean_Temperature,32.26825434738746,1
28,SG_SOC_Content_005cm,27.5986660735472,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,25.487317330820208,1
0,CGIAR_PET,23.582450273098285,1
4,CHELSA_BIO_Precipitation_Seasonality,16.66255586149369,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,9.353064537193504,1
18,EarthEnvTopoMed_Elevation,6.108575264040571,1
12,ConsensusLandCover_Human_Development_Percentage,6.00778849847415,1
29,SG_Sand_Content_005cm,5.164069679913356,1
30,SG_Soil_pH_H2O_005cm,5.083668035010903,1
19,EarthEnvTopoMed_Slope,4.404052205635212,1
2,CHELSA_BIO_Annual_Precipitation,3.65952846421928,1
23,GlobBiomass_AboveGroundBiomass,3.450532080640208,1
25,MODIS_NPP,2.7770986326006604,1
13,EarthEnvTexture_CoOfVar_EVI,2.2405788600990104,1
16,EarthEnvTopoMed_AspectCosine,2.1460041141231203,1
11,ConsensusLandCoverClass_Shrubs,2.142491535571274,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,1.8755619778017287,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,1.5613845969761728,1
17,EarthEnvTopoMed_AspectSine,1.4628181605791655,1
27,SG_Depth_to_bedrock,1.4062069844044227,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,1.3832523181983218,1
22,GHS_Population_Density,1.1540957516420447,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,1.1221416511152582,1
15,EarthEnvTexture_Homogeneity_EVI,0.8639921558724399,1
14,EarthEnvTexture_Correlation_EVI,0.6697713593475323,1
21,EsaCci_BurntAreasProbability,0.610726643598616,1
20,EarthEnvTopoMed_TopoPositionIndex,0.42985943707611973,1
5,ConsensusLandCoverClass_Barren,0.3443538647342995,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,0.11571428571428577,1
24,GlobPermafrost_PermafrostExtent,0.07986111111111116,1
1,CHELSA_BIO_Annual_Mean_Temperature,32.94686647890383,2
28,SG_SOC_Content_005cm,26.503014060856792,2
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,25.161939084294,2
0,CGIAR_PET,20.48390413706832,2
4,CHELSA_BIO_Precipitation_Seasonality,12.452119717621349,2
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,10.24011968116014,2
29,SG_Sand_Content_005cm,6.850307292557632,2
19,EarthEnvTopoMed_Slope,6.32927514215845,2
12,ConsensusLandCover_Human_Development_Percentage,5.541572333161637,2
30,SG_Soil_pH_H2O_005cm,4.781733301108892,2
18,EarthEnvTopoMed_Elevation,4.753132726693412,2
23,GlobBiomass_AboveGroundBiomass,4.600351071070078,2
2,CHELSA_BIO_Annual_Precipitation,4.0506953092234985,2
16,EarthEnvTopoMed_AspectCosine,3.9799369389314254,2
13,EarthEnvTexture_CoOfVar_EVI,3.4365405320625446,2
27,SG_Depth_to_bedrock,2.97916232474365,2
11,ConsensusLandCoverClass_Shrubs,2.0677140736037223,2
25,MODIS_NPP,1.6988070652326561,2
20,EarthEnvTopoMed_TopoPositionIndex,1.693739662708961,2
15,EarthEnvTexture_Homogeneity_EVI,1.5381557014699472,2
21,EsaCci_BurntAreasProbability,1.375,2
17,EarthEnvTopoMed_AspectSine,1.3593850666894838,2
22,GHS_Population_Density,1.2313942252816041,2
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,1.2074267264212095,2
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,1.1785045681581305,2
9,ConsensusLandCoverClass_Herbaceous_Vegetation,0.9811255038396206,2
5,ConsensusLandCoverClass_Barren,0.9231179138321995,2
14,EarthEnvTexture_Correlation_EVI,0.7424382631342339,2
10,ConsensusLandCoverClass_Mixed_Other_Trees,0.5,2
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,0.09920634920634919,2
24,GlobPermafrost_PermafrostExtent,0.06887755102040816,2
1,CHELSA_BIO_Annual_Mean_Temperature,30.368007574295547,3
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,27.063805240179715,3
28,SG_SOC_Content_005cm,25.75505331030807,3
0,CGIAR_PET,20.469896209009104,3
4,CHELSA_BIO_Precipitation_Seasonality,17.530375134454044,3
19,EarthEnvTopoMed_Slope,10.921004173377892,3
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,7.401907141290159,3
29,SG_Sand_Content_005cm,6.0127740138055685,3
18,EarthEnvTopoMed_Elevation,4.97046287407897,3
30,SG_Soil_pH_H2O_005cm,4.098635091527968,3
12,ConsensusLandCover_Human_Development_Percentage,3.7770061756485154,3
13,EarthEnvTexture_CoOfVar_EVI,3.446561547529954,3
2,CHELSA_BIO_Annual_Precipitation,3.0164549907395926,3
23,GlobBiomass_AboveGroundBiomass,3.011665912925655,3
