,Covariates,Feature_Importance,iteration
2,CHELSA_BIO_Annual_Precipitation,15.019274376417233,1
28,SG_SOC_Content_005cm,14.982993197278912,1
1,CHELSA_BIO_Annual_Mean_Temperature,14.741496598639456,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,13.388888888888891,1
0,CGIAR_PET,10.555555555555557,1
29,SG_Sand_Content_005cm,9.333333333333334,1
12,ConsensusLandCover_Human_Development_Percentage,7.888888888888888,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,6.741496598639456,1
14,EarthEnvTexture_Correlation_EVI,5.858548752834467,1
27,SG_Depth_to_bedrock,5.367619047619048,1
24,GlobPermafrost_PermafrostExtent,5.277777777777778,1
25,MODIS_NPP,4.635416666666667,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,3.666666666666667,1
11,ConsensusLandCoverClass_Shrubs,2.928571428571429,1
4,CHELSA_BIO_Precipitation_Seasonality,2.5053968253968257,1
23,GlobBiomass_AboveGroundBiomass,2.1031746031746033,1
13,EarthEnvTexture_CoOfVar_EVI,1.241496598639456,1
5,ConsensusLandCoverClass_Barren,1.0,1
16,EarthEnvTopoMed_AspectCosine,0.888888888888889,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,0.8333333333333334,1
18,EarthEnvTopoMed_Elevation,0.8333333333333334,1
15,EarthEnvTexture_Homogeneity_EVI,0.7361111111111112,1
17,EarthEnvTopoMed_AspectSine,0.7063492063492064,1
19,EarthEnvTopoMed_Slope,0.33333333333333337,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.2777777777777778,1
30,SG_Soil_pH_H2O_005cm,0.2142857142857143,1
22,GHS_Population_Density,0.0,1
21,EsaCci_BurntAreasProbability,0.0,1
20,EarthEnvTopoMed_TopoPositionIndex,0.0,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,0.0,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,0.0,1
29,SG_Sand_Content_005cm,14.6859410430839,2
2,CHELSA_BIO_Annual_Precipitation,14.241496598639458,2
1,CHELSA_BIO_Annual_Mean_Temperature,12.055555555555557,2
28,SG_SOC_Content_005cm,11.222222222222223,2
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,11.1859410430839,2
0,CGIAR_PET,9.777777777777779,2
27,SG_Depth_to_bedrock,8.38888888888889,2
10,ConsensusLandCoverClass_Mixed_Other_Trees,6.833333333333334,2
9,ConsensusLandCoverClass_Herbaceous_Vegetation,6.236961451247166,2
25,MODIS_NPP,5.444444444444444,2
14,EarthEnvTexture_Correlation_EVI,4.658730158730159,2
24,GlobPermafrost_PermafrostExtent,4.49546485260771,2
23,GlobBiomass_AboveGroundBiomass,3.7777777777777786,2
13,EarthEnvTexture_CoOfVar_EVI,3.352607709750567,2
11,ConsensusLandCoverClass_Shrubs,2.5,2
17,EarthEnvTopoMed_AspectSine,1.7222222222222223,2
16,EarthEnvTopoMed_AspectCosine,1.6031746031746033,2
12,ConsensusLandCover_Human_Development_Percentage,1.373015873015873,2
18,EarthEnvTopoMed_Elevation,1.3333333333333335,2
30,SG_Soil_pH_H2O_005cm,1.1111111111111112,2
22,GHS_Population_Density,1.1031746031746033,2
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,1.0,2
15,EarthEnvTexture_Homogeneity_EVI,0.888888888888889,2
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.8333333333333334,2
19,EarthEnvTopoMed_Slope,0.5555555555555556,2
5,ConsensusLandCoverClass_Barren,0.33333333333333337,2
20,EarthEnvTopoMed_TopoPositionIndex,0.2142857142857143,2
4,CHELSA_BIO_Precipitation_Seasonality,0.2142857142857143,2
21,EsaCci_BurntAreasProbability,0.0,2
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,0.0,2
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,0.0,2
1,CHELSA_BIO_Annual_Mean_Temperature,21.688208616780045,3
0,CGIAR_PET,15.159274376417237,3
2,CHELSA_BIO_Annual_Precipitation,13.577097505668934,3
29,SG_Sand_Content_005cm,13.217687074829936,3
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,10.241496598639458,3
28,SG_SOC_Content_005cm,9.903628117913833,3
24,GlobPermafrost_PermafrostExtent,7.8843537414965965,3
11,ConsensusLandCoverClass_Shrubs,5.146258503401361,3
25,MODIS_NPP,5.030612244897959,3
16,EarthEnvTopoMed_AspectCosine,4.863083900226757,3
9,ConsensusLandCoverClass_Herbaceous_Vegetation,4.199274376417234,3
12,ConsensusLandCover_Human_Development_Percentage,3.8174603174603177,3
23,GlobBiomass_AboveGroundBiomass,3.6111111111111116,3
17,EarthEnvTopoMed_AspectSine,3.570294784580499,3
18,EarthEnvTopoMed_Elevation,2.9999999999999996,3
14,EarthEnvTexture_Correlation_EVI,2.4920634920634925,3
27,SG_Depth_to_bedrock,2.2865759637188208,3
13,EarthEnvTexture_CoOfVar_EVI,1.9160997732426304,3
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,1.3888888888888888,3
4,CHELSA_BIO_Precipitation_Seasonality,1.2619047619047619,3
