,Covariates,Feature_Importance,iteration
1,CHELSA_BIO_Annual_Mean_Temperature,30.79757140146588,1
28,SG_SOC_Content_005cm,28.438601947299006,1
0,CGIAR_PET,25.62060315170515,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,24.459029861028537,1
4,CHELSA_BIO_Precipitation_Seasonality,14.311585697429216,1
30,SG_Soil_pH_H2O_005cm,8.208610742286467,1
23,GlobBiomass_AboveGroundBiomass,8.134039765574776,1
18,EarthEnvTopoMed_Elevation,5.922386175595734,1
12,ConsensusLandCover_Human_Development_Percentage,5.337588053133188,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,4.177889706465622,1
19,EarthEnvTopoMed_Slope,4.096682970288345,1
13,EarthEnvTexture_CoOfVar_EVI,3.9642611042112885,1
2,CHELSA_BIO_Annual_Precipitation,3.949821591408168,1
25,MODIS_NPP,2.6958613340965503,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,2.380924538225663,1
29,SG_Sand_Content_005cm,2.196050373966028,1
14,EarthEnvTexture_Correlation_EVI,2.0802324058634545,1
20,EarthEnvTopoMed_TopoPositionIndex,1.9567804522319938,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,1.7446722376041346,1
27,SG_Depth_to_bedrock,1.516758355856833,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,1.3900465902976387,1
15,EarthEnvTexture_Homogeneity_EVI,1.0812244897959182,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,1.0620896563753706,1
16,EarthEnvTopoMed_AspectCosine,1.017512077294686,1
11,ConsensusLandCoverClass_Shrubs,0.8443787146560577,1
17,EarthEnvTopoMed_AspectSine,0.8010233302988412,1
22,GHS_Population_Density,0.6811481439115915,1
5,ConsensusLandCoverClass_Barren,0.5631758034026465,1
21,EsaCci_BurntAreasProbability,0.29496103544866215,1
24,GlobPermafrost_PermafrostExtent,0.0,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,0.0,1
28,SG_SOC_Content_005cm,31.52650547977598,2
1,CHELSA_BIO_Annual_Mean_Temperature,26.534152413922982,2
0,CGIAR_PET,22.249080653646843,2
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,20.610656740488956,2
4,CHELSA_BIO_Precipitation_Seasonality,14.123501593424148,2
23,GlobBiomass_AboveGroundBiomass,12.448439708881452,2
12,ConsensusLandCover_Human_Development_Percentage,9.707096761662685,2
30,SG_Soil_pH_H2O_005cm,6.8390546122326725,2
18,EarthEnvTopoMed_Elevation,6.810212343761463,2
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,4.339907749014872,2
19,EarthEnvTopoMed_Slope,3.9498239183681028,2
13,EarthEnvTexture_CoOfVar_EVI,3.4591479118149606,2
29,SG_Sand_Content_005cm,3.1926175760558158,2
