,Covariates,Feature_Importance,iteration
1,CHELSA_BIO_Annual_Mean_Temperature,35.364804834730144,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,27.98604128114878,1
0,CGIAR_PET,26.833045669532922,1
28,SG_SOC_Content_005cm,25.989849576677166,1
4,CHELSA_BIO_Precipitation_Seasonality,10.402557515358877,1
2,CHELSA_BIO_Annual_Precipitation,7.476606783556767,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,6.795568520843669,1
13,EarthEnvTexture_CoOfVar_EVI,6.735425072637001,1
18,EarthEnvTopoMed_Elevation,6.725885078070852,1
29,SG_Sand_Content_005cm,6.5643264846958935,1
25,MODIS_NPP,5.6132387339066545,1
23,GlobBiomass_AboveGroundBiomass,4.567905431906333,1
16,EarthEnvTopoMed_AspectCosine,3.4420630928447205,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,3.323824406734381,1
11,ConsensusLandCoverClass_Shrubs,3.1494138277168497,1
12,ConsensusLandCover_Human_Development_Percentage,2.6811792475715324,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,2.0872749612823482,1
30,SG_Soil_pH_H2O_005cm,2.033508395856675,1
14,EarthEnvTexture_Correlation_EVI,1.695775034293553,1
22,GHS_Population_Density,1.494231280278424,1
20,EarthEnvTopoMed_TopoPositionIndex,1.4458323742390342,1
19,EarthEnvTopoMed_Slope,1.43051543038781,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,1.41938384549222,1
21,EsaCci_BurntAreasProbability,1.4028226973578148,1
27,SG_Depth_to_bedrock,1.1917112554763236,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,1.1674757847481279,1
17,EarthEnvTopoMed_AspectSine,1.1182628629296274,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,0.918934272219756,1
15,EarthEnvTexture_Homogeneity_EVI,0.5251665388704234,1
24,GlobPermafrost_PermafrostExtent,0.0,1
5,ConsensusLandCoverClass_Barren,0.0,1
1,CHELSA_BIO_Annual_Mean_Temperature,35.35650533786095,2
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,32.04500319886473,2
0,CGIAR_PET,28.809084103501565,2
28,SG_SOC_Content_005cm,21.326283907120967,2
13,EarthEnvTexture_CoOfVar_EVI,10.617790479736984,2
4,CHELSA_BIO_Precipitation_Seasonality,8.416131692967102,2
29,SG_Sand_Content_005cm,7.898066604417686,2
18,EarthEnvTopoMed_Elevation,5.145704826893835,2
23,GlobBiomass_AboveGroundBiomass,4.347178483299529,2
