,Covariates,Feature_Importance,iteration
1,CHELSA_BIO_Annual_Mean_Temperature,65.07907235068532,1
29,SG_Sand_Content_005cm,53.69610417573154,1
28,SG_SOC_Content_005cm,53.563727866665204,1
0,CGIAR_PET,41.84581976677726,1
18,EarthEnvTopoMed_Elevation,37.52255580411714,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,36.624109573795096,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,32.96117829877459,1
30,SG_Soil_pH_H2O_005cm,30.278174866217217,1
13,EarthEnvTexture_CoOfVar_EVI,29.93940156598532,1
19,EarthEnvTopoMed_Slope,26.65138077935734,1
2,CHELSA_BIO_Annual_Precipitation,25.5213134849664,1
4,CHELSA_BIO_Precipitation_Seasonality,23.90448692756398,1
25,MODIS_NPP,23.543585908279574,1
15,EarthEnvTexture_Homogeneity_EVI,21.593176384706524,1
23,GlobBiomass_AboveGroundBiomass,21.541123972263808,1
17,EarthEnvTopoMed_AspectSine,21.500177768460414,1
12,ConsensusLandCover_Human_Development_Percentage,21.400560065965408,1
20,EarthEnvTopoMed_TopoPositionIndex,20.216027764343075,1
14,EarthEnvTexture_Correlation_EVI,20.107974710392348,1
11,ConsensusLandCoverClass_Shrubs,19.122398675598557,1
16,EarthEnvTopoMed_AspectCosine,18.56231291442729,1
21,EsaCci_BurntAreasProbability,17.867998330413574,1
27,SG_Depth_to_bedrock,16.509816851276813,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,11.668753850976769,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,10.221599509427675,1
22,GHS_Population_Density,9.9205497110135,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,8.546012882161264,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,5.799604112743534,1
5,ConsensusLandCoverClass_Barren,4.14712184829105,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.9803081176523937,1
24,GlobPermafrost_PermafrostExtent,0.023501590029450427,1
28,SG_SOC_Content_005cm,62.77654165219903,2
1,CHELSA_BIO_Annual_Mean_Temperature,61.35797513569852,2
29,SG_Sand_Content_005cm,46.99144636844135,2
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,35.177234214125214,2
0,CGIAR_PET,30.443324873257215,2
18,EarthEnvTopoMed_Elevation,28.947589674031335,2
2,CHELSA_BIO_Annual_Precipitation,25.549641329452133,2
10,ConsensusLandCoverClass_Mixed_Other_Trees,22.995494000945772,2
30,SG_Soil_pH_H2O_005cm,22.395774421082525,2
25,MODIS_NPP,20.602581765621952,2
4,CHELSA_BIO_Precipitation_Seasonality,19.16709879574405,2
19,EarthEnvTopoMed_Slope,18.973162977980383,2
16,EarthEnvTopoMed_AspectCosine,18.202477125353745,2
20,EarthEnvTopoMed_TopoPositionIndex,17.195932473340253,2
13,EarthEnvTexture_CoOfVar_EVI,16.154524620258254,2
15,EarthEnvTexture_Homogeneity_EVI,15.78495709768594,2
17,EarthEnvTopoMed_AspectSine,15.259189691143384,2
12,ConsensusLandCover_Human_Development_Percentage,14.846784526158713,2
23,GlobBiomass_AboveGroundBiomass,14.839952584266838,2
21,EsaCci_BurntAreasProbability,13.893970406561943,2
22,GHS_Population_Density,13.644273969231119,2
14,EarthEnvTexture_Correlation_EVI,11.71779950331206,2
11,ConsensusLandCoverClass_Shrubs,10.550592832995092,2
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,9.608542673001411,2
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,9.582233289727272,2
27,SG_Depth_to_bedrock,7.954555789539902,2
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,6.455243102688323,2
9,ConsensusLandCoverClass_Herbaceous_Vegetation,4.104993770221668,2
5,ConsensusLandCoverClass_Barren,3.246418831263897,2
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.08545525065219373,2
24,GlobPermafrost_PermafrostExtent,0.0,2
1,CHELSA_BIO_Annual_Mean_Temperature,65.07907235068532,1
29,SG_Sand_Content_005cm,53.69610417573154,1
28,SG_SOC_Content_005cm,53.563727866665204,1
0,CGIAR_PET,41.84581976677726,1
18,EarthEnvTopoMed_Elevation,37.52255580411714,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,36.624109573795096,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,32.96117829877459,1
30,SG_Soil_pH_H2O_005cm,30.278174866217217,1
13,EarthEnvTexture_CoOfVar_EVI,29.93940156598532,1
19,EarthEnvTopoMed_Slope,26.65138077935734,1
2,CHELSA_BIO_Annual_Precipitation,25.5213134849664,1
4,CHELSA_BIO_Precipitation_Seasonality,23.90448692756398,1
25,MODIS_NPP,23.543585908279574,1
15,EarthEnvTexture_Homogeneity_EVI,21.593176384706524,1
23,GlobBiomass_AboveGroundBiomass,21.541123972263808,1
17,EarthEnvTopoMed_AspectSine,21.500177768460414,1
12,ConsensusLandCover_Human_Development_Percentage,21.400560065965408,1
20,EarthEnvTopoMed_TopoPositionIndex,20.216027764343075,1
14,EarthEnvTexture_Correlation_EVI,20.107974710392348,1
11,ConsensusLandCoverClass_Shrubs,19.122398675598557,1
16,EarthEnvTopoMed_AspectCosine,18.56231291442729,1
21,EsaCci_BurntAreasProbability,17.867998330413574,1
27,SG_Depth_to_bedrock,16.509816851276813,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,11.668753850976769,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,10.221599509427675,1
22,GHS_Population_Density,9.9205497110135,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,8.546012882161264,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,5.799604112743534,1
5,ConsensusLandCoverClass_Barren,4.14712184829105,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.9803081176523937,1
24,GlobPermafrost_PermafrostExtent,0.023501590029450427,1
