,Covariates,Feature_Importance,iteration
1,CHELSA_BIO_Annual_Mean_Temperature,79.9190073144057,1
29,SG_Sand_Content_005cm,67.3339177751773,1
28,SG_SOC_Content_005cm,59.83934295583476,1
0,CGIAR_PET,46.9292660786154,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,42.203949017008824,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,37.7916321512601,1
4,CHELSA_BIO_Precipitation_Seasonality,37.28824630081643,1
2,CHELSA_BIO_Annual_Precipitation,32.54281494134294,1
30,SG_Soil_pH_H2O_005cm,29.951369471996674,1
18,EarthEnvTopoMed_Elevation,27.905119055344052,1
16,EarthEnvTopoMed_AspectCosine,27.856072645412173,1
13,EarthEnvTexture_CoOfVar_EVI,25.27175131857064,1
12,ConsensusLandCover_Human_Development_Percentage,25.19164580558196,1
19,EarthEnvTopoMed_Slope,24.97699462862788,1
25,MODIS_NPP,24.39282855606305,1
17,EarthEnvTopoMed_AspectSine,22.331203619002036,1
23,GlobBiomass_AboveGroundBiomass,20.56059715551166,1
15,EarthEnvTexture_Homogeneity_EVI,18.325359815513952,1
27,SG_Depth_to_bedrock,17.88365139724301,1
20,EarthEnvTopoMed_TopoPositionIndex,17.617085717522407,1
14,EarthEnvTexture_Correlation_EVI,17.076730595895388,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,14.3808546387732,1
11,ConsensusLandCoverClass_Shrubs,13.328894746739687,1
21,EsaCci_BurntAreasProbability,11.703003915902885,1
22,GHS_Population_Density,11.33733354089604,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,7.908466416016572,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,6.406329588443137,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,5.425488292834457,1
5,ConsensusLandCoverClass_Barren,3.579974483424339,1
24,GlobPermafrost_PermafrostExtent,1.0,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.8592340565417488,1
1,CHELSA_BIO_Annual_Mean_Temperature,79.9190073144057,1
29,SG_Sand_Content_005cm,67.3339177751773,1
28,SG_SOC_Content_005cm,59.83934295583476,1
0,CGIAR_PET,46.9292660786154,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,42.203949017008824,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,37.7916321512601,1
4,CHELSA_BIO_Precipitation_Seasonality,37.28824630081643,1
2,CHELSA_BIO_Annual_Precipitation,32.54281494134294,1
30,SG_Soil_pH_H2O_005cm,29.951369471996674,1
18,EarthEnvTopoMed_Elevation,27.905119055344052,1
16,EarthEnvTopoMed_AspectCosine,27.856072645412173,1
13,EarthEnvTexture_CoOfVar_EVI,25.27175131857064,1
12,ConsensusLandCover_Human_Development_Percentage,25.19164580558196,1
19,EarthEnvTopoMed_Slope,24.97699462862788,1
25,MODIS_NPP,24.39282855606305,1
17,EarthEnvTopoMed_AspectSine,22.331203619002036,1
23,GlobBiomass_AboveGroundBiomass,20.56059715551166,1
15,EarthEnvTexture_Homogeneity_EVI,18.325359815513952,1
27,SG_Depth_to_bedrock,17.88365139724301,1
20,EarthEnvTopoMed_TopoPositionIndex,17.617085717522407,1
14,EarthEnvTexture_Correlation_EVI,17.076730595895388,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,14.3808546387732,1
11,ConsensusLandCoverClass_Shrubs,13.328894746739687,1
21,EsaCci_BurntAreasProbability,11.703003915902885,1
22,GHS_Population_Density,11.33733354089604,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,7.908466416016572,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,6.406329588443137,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,5.425488292834457,1
5,ConsensusLandCoverClass_Barren,3.579974483424339,1
