,Covariates,Feature_Importance,iteration
1,CHELSA_BIO_Annual_Mean_Temperature,57.92897438276705,1
28,SG_SOC_Content_005cm,57.17733859963555,1
29,SG_Sand_Content_005cm,39.83721984699543,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,38.605243722664284,1
0,CGIAR_PET,37.38561484883266,1
4,CHELSA_BIO_Precipitation_Seasonality,31.415460958823868,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,30.152266088167647,1
30,SG_Soil_pH_H2O_005cm,26.543997929604785,1
12,ConsensusLandCover_Human_Development_Percentage,25.929299117205375,1
18,EarthEnvTopoMed_Elevation,23.680942647910584,1
2,CHELSA_BIO_Annual_Precipitation,23.460424482860052,1
19,EarthEnvTopoMed_Slope,21.735795159697016,1
25,MODIS_NPP,20.406633192851675,1
17,EarthEnvTopoMed_AspectSine,18.97529229823238,1
13,EarthEnvTexture_CoOfVar_EVI,18.907292459484783,1
11,ConsensusLandCoverClass_Shrubs,16.75684303269794,1
15,EarthEnvTexture_Homogeneity_EVI,15.172218580251306,1
23,GlobBiomass_AboveGroundBiomass,13.78920959837021,1
14,EarthEnvTexture_Correlation_EVI,12.418936130943472,1
16,EarthEnvTopoMed_AspectCosine,11.618041887880725,1
21,EsaCci_BurntAreasProbability,11.597744687116226,1
20,EarthEnvTopoMed_TopoPositionIndex,11.413588103214,1
22,GHS_Population_Density,11.21782094982426,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,9.656724794740654,1
27,SG_Depth_to_bedrock,9.084097769835395,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,8.393069082177615,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,7.068247598334619,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,5.11816395497866,1
5,ConsensusLandCoverClass_Barren,3.1508274833322854,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,1.5744732456787818,1
24,GlobPermafrost_PermafrostExtent,0.0,1
28,SG_SOC_Content_005cm,64.50328483457476,2
1,CHELSA_BIO_Annual_Mean_Temperature,58.509068126186854,2
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,49.2601477561894,2
0,CGIAR_PET,45.37343410504435,2
29,SG_Sand_Content_005cm,40.179136037966906,2
2,CHELSA_BIO_Annual_Precipitation,34.157138876064835,2
4,CHELSA_BIO_Precipitation_Seasonality,32.67140216387006,2
30,SG_Soil_pH_H2O_005cm,28.996760932001383,2
10,ConsensusLandCoverClass_Mixed_Other_Trees,25.132600007011696,2
12,ConsensusLandCover_Human_Development_Percentage,24.938314330316604,2
19,EarthEnvTopoMed_Slope,24.758326992811853,2
25,MODIS_NPP,23.301582576792818,2
18,EarthEnvTopoMed_Elevation,22.631096889950324,2
15,EarthEnvTexture_Homogeneity_EVI,21.167499918559265,2
13,EarthEnvTexture_CoOfVar_EVI,19.941329013985133,2
23,GlobBiomass_AboveGroundBiomass,18.757577795715598,2
11,ConsensusLandCoverClass_Shrubs,18.63617064943982,2
16,EarthEnvTopoMed_AspectCosine,18.506710411411166,2
17,EarthEnvTopoMed_AspectSine,17.66259766027493,2
20,EarthEnvTopoMed_TopoPositionIndex,16.587314682875558,2
14,EarthEnvTexture_Correlation_EVI,14.878790754589962,2
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,13.436334029321845,2
22,GHS_Population_Density,13.30168911552541,2
27,SG_Depth_to_bedrock,10.016894292938623,2
21,EsaCci_BurntAreasProbability,7.18699026246646,2
9,ConsensusLandCoverClass_Herbaceous_Vegetation,6.6854813554497134,2
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,4.907148471209426,2
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,3.7473500577080414,2
5,ConsensusLandCoverClass_Barren,3.6923972179156954,2
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,1.0198571371276668,2
24,GlobPermafrost_PermafrostExtent,0.0,2
28,SG_SOC_Content_005cm,59.13222935263275,3
1,CHELSA_BIO_Annual_Mean_Temperature,56.94288741643044,3
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,47.857988734331684,3
0,CGIAR_PET,39.7125855103467,3
29,SG_Sand_Content_005cm,35.27951711179751,3
2,CHELSA_BIO_Annual_Precipitation,33.49468385117509,3
4,CHELSA_BIO_Precipitation_Seasonality,33.42376821420791,3
18,EarthEnvTopoMed_Elevation,28.471628601939585,3
19,EarthEnvTopoMed_Slope,27.32443993806941,3
30,SG_Soil_pH_H2O_005cm,25.198197420744737,3
25,MODIS_NPP,21.586258426571252,3
10,ConsensusLandCoverClass_Mixed_Other_Trees,20.97109758757639,3
13,EarthEnvTexture_CoOfVar_EVI,20.432381120893194,3
12,ConsensusLandCover_Human_Development_Percentage,19.99922412534894,3
17,EarthEnvTopoMed_AspectSine,19.977763557460836,3
11,ConsensusLandCoverClass_Shrubs,19.783226364712405,3
23,GlobBiomass_AboveGroundBiomass,17.277211482638553,3
15,EarthEnvTexture_Homogeneity_EVI,16.154854824295796,3
16,EarthEnvTopoMed_AspectCosine,16.085183055261158,3
14,EarthEnvTexture_Correlation_EVI,15.714118692778616,3
20,EarthEnvTopoMed_TopoPositionIndex,14.076009272289722,3
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,11.683433531130289,3
27,SG_Depth_to_bedrock,10.512774425817653,3
22,GHS_Population_Density,9.397030110575104,3
21,EsaCci_BurntAreasProbability,8.092764444574211,3
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,7.126039211220842,3
9,ConsensusLandCoverClass_Herbaceous_Vegetation,6.519568443345868,3
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,4.114591645437957,3
5,ConsensusLandCoverClass_Barren,3.5234235601000043,3
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.6398453543843525,3
24,GlobPermafrost_PermafrostExtent,0.5166346437201627,3
28,SG_SOC_Content_005cm,62.202064688776176,4
1,CHELSA_BIO_Annual_Mean_Temperature,58.44102497608108,4
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,45.219333085799505,4
29,SG_Sand_Content_005cm,43.3141415658417,4
0,CGIAR_PET,43.06215607126753,4
10,ConsensusLandCoverClass_Mixed_Other_Trees,31.82566422333904,4
18,EarthEnvTopoMed_Elevation,29.314833520558718,4
4,CHELSA_BIO_Precipitation_Seasonality,28.981840771539808,4
2,CHELSA_BIO_Annual_Precipitation,28.894446072092755,4
12,ConsensusLandCover_Human_Development_Percentage,24.99442061676995,4
30,SG_Soil_pH_H2O_005cm,24.801231323396223,4
19,EarthEnvTopoMed_Slope,23.82896757508389,4
13,EarthEnvTexture_CoOfVar_EVI,22.65355608054284,4
14,EarthEnvTexture_Correlation_EVI,22.565695352624484,4
25,MODIS_NPP,21.752472935639496,4
11,ConsensusLandCoverClass_Shrubs,19.25563043344566,4
20,EarthEnvTopoMed_TopoPositionIndex,17.69274350693976,4
15,EarthEnvTexture_Homogeneity_EVI,17.243701784874048,4
16,EarthEnvTopoMed_AspectCosine,17.213129686393177,4
17,EarthEnvTopoMed_AspectSine,16.24526711912399,4
23,GlobBiomass_AboveGroundBiomass,14.896086423876856,4
22,GHS_Population_Density,12.719497278425372,4
27,SG_Depth_to_bedrock,12.653119187335514,4
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,11.588452140242872,4
9,ConsensusLandCoverClass_Herbaceous_Vegetation,9.437231505504958,4
21,EsaCci_BurntAreasProbability,8.030738897388876,4
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,5.608613610974639,4
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,3.6954914389006652,4
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,1.9991294664474026,4
5,ConsensusLandCoverClass_Barren,1.9302026299028936,4
24,GlobPermafrost_PermafrostExtent,0.0,4
1,CHELSA_BIO_Annual_Mean_Temperature,64.93553942400999,5
28,SG_SOC_Content_005cm,61.18074124181101,5
29,SG_Sand_Content_005cm,46.22643754895671,5
0,CGIAR_PET,40.37996865743117,5
10,ConsensusLandCoverClass_Mixed_Other_Trees,34.25212034850804,5
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,33.87444539155546,5
30,SG_Soil_pH_H2O_005cm,29.238472752246018,5
4,CHELSA_BIO_Precipitation_Seasonality,29.094908312013466,5
2,CHELSA_BIO_Annual_Precipitation,27.955381984625067,5
18,EarthEnvTopoMed_Elevation,27.439116571656022,5
19,EarthEnvTopoMed_Slope,23.32831663176062,5
12,ConsensusLandCover_Human_Development_Percentage,23.28535409183165,5
13,EarthEnvTexture_CoOfVar_EVI,22.628299867332167,5
25,MODIS_NPP,21.55009483923223,5
14,EarthEnvTexture_Correlation_EVI,21.015843415816178,5
11,ConsensusLandCoverClass_Shrubs,19.350477366112123,5
20,EarthEnvTopoMed_TopoPositionIndex,18.39254846282797,5
15,EarthEnvTexture_Homogeneity_EVI,17.898879511873748,5
17,EarthEnvTopoMed_AspectSine,16.83495394560163,5
16,EarthEnvTopoMed_AspectCosine,16.634090635712433,5
23,GlobBiomass_AboveGroundBiomass,15.824365680728226,5
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,13.690640103565695,5
22,GHS_Population_Density,13.087605275418406,5
27,SG_Depth_to_bedrock,12.186990256169926,5
9,ConsensusLandCoverClass_Herbaceous_Vegetation,9.155033106941058,5
21,EsaCci_BurntAreasProbability,9.012912594928812,5
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,8.093707571215003,5
5,ConsensusLandCoverClass_Barren,4.267426882671482,5
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,4.203279083456093,5
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.9760887407911599,5
24,GlobPermafrost_PermafrostExtent,0.0,5
28,SG_SOC_Content_005cm,60.7150147270603,6
1,CHELSA_BIO_Annual_Mean_Temperature,58.473776246731966,6
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,48.21710449351255,6
29,SG_Sand_Content_005cm,45.93075442676335,6
0,CGIAR_PET,44.65637262815951,6
4,CHELSA_BIO_Precipitation_Seasonality,33.428025052501816,6
30,SG_Soil_pH_H2O_005cm,29.0001938292172,6
18,EarthEnvTopoMed_Elevation,28.43182591391813,6
2,CHELSA_BIO_Annual_Precipitation,27.349199399463053,6
10,ConsensusLandCoverClass_Mixed_Other_Trees,27.166638168797096,6
25,MODIS_NPP,25.52412899446937,6
13,EarthEnvTexture_CoOfVar_EVI,20.911020810137387,6
19,EarthEnvTopoMed_Slope,20.196148306261648,6
20,EarthEnvTopoMed_TopoPositionIndex,20.004690383364974,6
11,ConsensusLandCoverClass_Shrubs,19.65016812876104,6
12,ConsensusLandCover_Human_Development_Percentage,18.35151426536506,6
23,GlobBiomass_AboveGroundBiomass,18.283867122307814,6
17,EarthEnvTopoMed_AspectSine,15.774302970832524,6
16,EarthEnvTopoMed_AspectCosine,15.742834896330148,6
15,EarthEnvTexture_Homogeneity_EVI,14.936879643007613,6
14,EarthEnvTexture_Correlation_EVI,13.681297411367442,6
22,GHS_Population_Density,11.942835794802809,6
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,10.977129025611982,6
21,EsaCci_BurntAreasProbability,8.574353233964048,6
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,7.927814906288125,6
27,SG_Depth_to_bedrock,7.859357800333213,6
9,ConsensusLandCoverClass_Herbaceous_Vegetation,7.550138259890419,6
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,2.7717781403480966,6
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,1.9159686840113872,6
5,ConsensusLandCoverClass_Barren,1.7767433283800476,6
24,GlobPermafrost_PermafrostExtent,0.0,6
28,SG_SOC_Content_005cm,58.63069915414303,7
1,CHELSA_BIO_Annual_Mean_Temperature,57.33900719623077,7
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,38.70541192341321,7
0,CGIAR_PET,36.6817938959212,7
10,ConsensusLandCoverClass_Mixed_Other_Trees,33.795123477972396,7
29,SG_Sand_Content_005cm,33.26489067110105,7
4,CHELSA_BIO_Precipitation_Seasonality,29.5268859168244,7
2,CHELSA_BIO_Annual_Precipitation,25.805315186893406,7
30,SG_Soil_pH_H2O_005cm,25.523813703125114,7
12,ConsensusLandCover_Human_Development_Percentage,21.063525182205918,7
19,EarthEnvTopoMed_Slope,21.047308925891734,7
23,GlobBiomass_AboveGroundBiomass,20.811346239270158,7
15,EarthEnvTexture_Homogeneity_EVI,20.051731498126,7
18,EarthEnvTopoMed_Elevation,18.474394565110753,7
17,EarthEnvTopoMed_AspectSine,18.15341054364124,7
13,EarthEnvTexture_CoOfVar_EVI,16.235546975477376,7
20,EarthEnvTopoMed_TopoPositionIndex,16.16912286023303,7
25,MODIS_NPP,14.791310883774806,7
11,ConsensusLandCoverClass_Shrubs,13.960582649788622,7
27,SG_Depth_to_bedrock,12.851656591018141,7
14,EarthEnvTexture_Correlation_EVI,11.96006756050304,7
16,EarthEnvTopoMed_AspectCosine,11.477096063218768,7
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,11.063922357836505,7
22,GHS_Population_Density,8.859485967849814,7
9,ConsensusLandCoverClass_Herbaceous_Vegetation,8.653159214078473,7
5,ConsensusLandCoverClass_Barren,6.468165192930408,7
21,EsaCci_BurntAreasProbability,6.200850584726716,7
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,5.942541859893988,7
