,Covariates,Feature_Importance,iteration
28,SG_SOC_Content_005cm,52.185171504621444,1
1,CHELSA_BIO_Annual_Mean_Temperature,40.471819357804996,1
29,SG_Sand_Content_005cm,31.369529730906788,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,23.385400012227407,1
0,CGIAR_PET,22.57938827206389,1
18,EarthEnvTopoMed_Elevation,15.733915683060975,1
4,CHELSA_BIO_Precipitation_Seasonality,15.07500893044918,1
2,CHELSA_BIO_Annual_Precipitation,14.352262689146107,1
27,SG_Depth_to_bedrock,13.575727039447731,1
13,EarthEnvTexture_CoOfVar_EVI,10.76260764700601,1
10,ConsensusLandCoverClass_Mixed_Other_Trees,10.444208196070354,1
30,SG_Soil_pH_H2O_005cm,10.27836095836535,1
11,ConsensusLandCoverClass_Shrubs,9.781408329044721,1
19,EarthEnvTopoMed_Slope,9.358334832571384,1
17,EarthEnvTopoMed_AspectSine,9.021819193573949,1
23,GlobBiomass_AboveGroundBiomass,9.007244774406958,1
15,EarthEnvTexture_Homogeneity_EVI,8.938689046084512,1
12,ConsensusLandCover_Human_Development_Percentage,8.4044648375876,1
25,MODIS_NPP,8.058813156591933,1
9,ConsensusLandCoverClass_Herbaceous_Vegetation,7.2909266669483115,1
22,GHS_Population_Density,6.529447190587592,1
21,EsaCci_BurntAreasProbability,6.266461871887009,1
14,EarthEnvTexture_Correlation_EVI,6.227111463570075,1
20,EarthEnvTopoMed_TopoPositionIndex,5.975552809942469,1
16,EarthEnvTopoMed_AspectCosine,5.087374398424735,1
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,4.402222651250589,1
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,3.841298294757006,1
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,2.0756761673294233,1
5,ConsensusLandCoverClass_Barren,0.5167695130931791,1
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.5126808572592001,1
24,GlobPermafrost_PermafrostExtent,0.0,1
28,SG_SOC_Content_005cm,52.185171504621444,1
1,CHELSA_BIO_Annual_Mean_Temperature,40.471819357804996,1
29,SG_Sand_Content_005cm,31.369529730906788,1
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,23.385400012227407,1
